date,product_id,product_name,category,quantity_sold,unit,unit_price,revenue,day_of_week,is_weekend,is_payday_period,festival,weekly_multiplier,payday_multiplier,festival_multiplier,monsoon_multiplier
2025-02-16,DRY005,Cheese Slices,dairy,15,packs,9.0,135.0,Sunday,True,False,,1.1,1.0,1.0,1.0
2025-02-17,PLT001,Whole Chicken,poultry,42,kg,12.5,525.0,Monday,False,False,,0.9,1.0,1.0,1.0
2025-02-17,PLT002,Chicken Breast,poultry,39,kg,18.0,702.0,Monday,False,False,,0.9,1.0,1.0,1.0
2025-02-17,PLT003,Chicken Wings,poultry,20,kg,15.5,310.0,Monday,False,False,,0.9,1.0,1.0,1.0
2025-02-17,PLT004,Chicken Drumstick,poultry,29,kg,14.0,406.0,Monday,False,False,,0.9,1.0,1.0,1.0
2025-02-17,PLT005,Duck,poultry,6,kg,28.0,168.0,Monday,False,False,,0.9,1.0,1.0,1.0
2025-02-17,PRD001,Kangkung,produce,13,kg,4.5,58.5,Monday,False,False,,0.9,1.0,1.0,0.85
2025-02-17,PRD002,Pak Choy,produce,12,kg,5.0,60.0,Monday,False,False,,0.9,1.0,1.0,0.85
2025-02-17,PRD003,Tomatoes,produce,24,kg,6.5,156.0,Monday,False,False,,0.9,1.0,1.0,0.85
2025-02-17,PRD004,Carrots,produce,14,kg,5.5,77.0,Monday,False,False,,0.9,1.0,1.0,0.85
2025-02-17,PRD005,Spring Onions,produce,8,kg,8.0,64.0,Monday,False,False,,0.9,1.0,1.0,0.85
2025-02-17,PRD006,Chili Padi,produce,5,kg,25.0,125.0,Monday,False,False,,0.9,1.0,1.0,0.85
2025-02-17,PRD007,Ginger,produce,8,kg,12.0,96.0,Monday,False,False,,0.9,1.0,1.0,0.85
2025-02-17,PRD008,Garlic,produce,9,kg,15.0,135.0,Monday,False,False,,0.9,1.0,1.0,0.85
2025-02-17,DRY001,Fresh Milk 1L,dairy,39,units,7.5,292.5,Monday,False,False,,0.9,1.0,1.0,1.0
2025-02-17,DRY002,Eggs (30 pack),dairy,51,packs,15.0,765.0,Monday,False,False,,0.9,1.0,1.0,1.0
2025-02-17,DRY003,Butter 250g,dairy,10,units,12.0,120.0,Monday,False,False,,0.9,1.0,1.0,1.0
2025-02-17,DRY004,Yogurt,dairy,23,units,5.5,126.5,Monday,False,False,,0.9,1.0,1.0,1.0
2025-02-17,DRY005,Cheese Slices,dairy,15,packs,9.0,135.0,Monday,False,False,,0.9,1.0,1.0,1.0
2025-02-18,PLT001,Whole Chicken,poultry,35,kg,12.5,437.5,Tuesday,False,False,,0.85,1.0,1.0,1.0
2025-02-18,PLT002,Chicken Breast,poultry,24,kg,18.0,432.0,Tuesday,False,False,,0.85,1.0,1.0,1.0
2025-02-18,PLT003,Chicken Wings,poultry,22,kg,15.5,341.0,Tuesday,False,False,,0.85,1.0,1.0,1.0
2025-02-18,PLT004,Chicken Drumstick,poultry,31,kg,14.0,434.0,Tuesday,False,False,,0.85,1.0,1.0,1.0
2025-02-18,PLT005,Duck,poultry,8,kg,28.0,224.0,Tuesday,False,False,,0.85,1.0,1.0,1.0
2025-02-18,PRD001,Kangkung,produce,22,kg,4.5,99.0,Tuesday,False,False,,0.85,1.0,1.0,0.85
2025-02-18,PRD002,Pak Choy,produce,12,kg,5.0,60.0,Tuesday,False,False,,0.85,1.0,1.0,0.85
2025-02-18,PRD003,Tomatoes,produce,15,kg,6.5,97.5,Tuesday,False,False,,0.85,1.0,1.0,0.85
2025-02-18,PRD004,Carrots,produce,8,kg,5.5,44.0,Tuesday,False,False,,0.85,1.0,1.0,0.85
2025-02-18,PRD005,Spring Onions,produce,7,kg,8.0,56.0,Tuesday,False,False,,0.85,1.0,1.0,0.85
2025-02-18,PRD006,Chili Padi,produce,6,kg,25.0,150.0,Tuesday,False,False,,0.85,1.0,1.0,0.85
2025-02-18,PRD007,Ginger,produce,9,kg,12.0,108.0,Tuesday,False,False,,0.85,1.0,1.0,0.85
2025-02-18,PRD008,Garlic,produce,8,kg,15.0,120.0,Tuesday,False,False,,0.85,1.0,1.0,0.85
2025-02-18,DRY001,Fresh Milk 1L,dairy,35,units,7.5,262.5,Tuesday,False,False,,0.85,1.0,1.0,1.0
2025-02-18,DRY002,Eggs (30 pack),dairy,47,packs,15.0,705.0,Tuesday,False,False,,0.85,1.0,1.0,1.0
2025-02-18,DRY003,Butter 250g,dairy,15,units,12.0,180.0,Tuesday,False,False,,0.85,1.0,1.0,1.0
2025-02-18,DRY004,Yogurt,dairy,25,units,5.5,137.5,Tuesday,False,False,,0.85,1.0,1.0,1.0
2025-02-18,DRY005,Cheese Slices,dairy,9,packs,9.0,81.0,Tuesday,False,False,,0.85,1.0,1.0,1.0
2025-02-19,PLT001,Whole Chicken,poultry,37,kg,12.5,462.5,Wednesday,False,False,,0.88,1.0,1.0,1.0
2025-02-19,PLT002,Chicken Breast,poultry,31,kg,18.0,558.0,Wednesday,False,False,,0.88,1.0,1.0,1.0
2025-02-19,PLT003,Chicken Wings,poultry,25,kg,15.5,387.5,Wednesday,False,False,,0.88,1.0,1.0,1.0
2025-02-19,PLT004,Chicken Drumstick,poultry,39,kg,14.0,546.0,Wednesday,False,False,,0.88,1.0,1.0,1.0
2025-02-19,PLT005,Duck,poultry,8,kg,28.0,224.0,Wednesday,False,False,,0.88,1.0,1.0,1.0
2025-02-19,PRD001,Kangkung,produce,14,kg,4.5,63.0,Wednesday,False,False,,0.88,1.0,1.0,0.85
2025-02-19,PRD002,Pak Choy,produce,15,kg,5.0,75.0,Wednesday,False,False,,0.88,1.0,1.0,0.85
2025-02-19,PRD003,Tomatoes,produce,23,kg,6.5,149.5,Wednesday,False,False,,0.88,1.0,1.0,0.85
2025-02-19,PRD004,Carrots,produce,13,kg,5.5,71.5,Wednesday,False,False,,0.88,1.0,1.0,0.85
2025-02-19,PRD005,Spring Onions,produce,10,kg,8.0,80.0,Wednesday,False,False,,0.88,1.0,1.0,0.85
2025-02-19,PRD006,Chili Padi,produce,8,kg,25.0,200.0,Wednesday,False,False,,0.88,1.0,1.0,0.85
2025-02-19,PRD007,Ginger,produce,9,kg,12.0,108.0,Wednesday,False,False,,0.88,1.0,1.0,0.85
2025-02-19,PRD008,Garlic,produce,10,kg,15.0,150.0,Wednesday,False,False,,0.88,1.0,1.0,0.85
2025-02-19,DRY001,Fresh Milk 1L,dairy,38,units,7.5,285.0,Wednesday,False,False,,0.88,1.0,1.0,1.0
2025-02-19,DRY002,Eggs (30 pack),dairy,48,packs,15.0,720.0,Wednesday,False,False,,0.88,1.0,1.0,1.0
2025-02-19,DRY003,Butter 250g,dairy,13,units,12.0,156.0,Wednesday,False,False,,0.88,1.0,1.0,1.0
2025-02-19,DRY004,Yogurt,dairy,21,units,5.5,115.5,Wednesday,False,False,,0.88,1.0,1.0,1.0
2025-02-19,DRY005,Cheese Slices,dairy,9,packs,9.0,81.0,Wednesday,False,False,,0.88,1.0,1.0,1.0
2025-02-20,PLT001,Whole Chicken,poultry,45,kg,12.5,562.5,Thursday,False,False,,0.95,1.0,1.0,1.0
2025-02-20,PLT002,Chicken Breast,poultry,26,kg,18.0,468.0,Thursday,False,False,,0.95,1.0,1.0,1.0
2025-02-20,PLT003,Chicken Wings,poultry,24,kg,15.5,372.0,Thursday,False,False,,0.95,1.0,1.0,1.0
2025-02-20,PLT004,Chicken Drumstick,poultry,40,kg,14.0,560.0,Thursday,False,False,,0.95,1.0,1.0,1.0
2025-02-20,PLT005,Duck,poultry,8,kg,28.0,224.0,Thursday,False,False,,0.95,1.0,1.0,1.0
2025-02-20,PRD001,Kangkung,produce,16,kg,4.5,72.0,Thursday,False,False,,0.95,1.0,1.0,0.85
2025-02-20,PRD002,Pak Choy,produce,10,kg,5.0,50.0,Thursday,False,False,,0.95,1.0,1.0,0.85
2025-02-20,PRD003,Tomatoes,produce,23,kg,6.5,149.5,Thursday,False,False,,0.95,1.0,1.0,0.85
2025-02-20,PRD004,Carrots,produce,14,kg,5.5,77.0,Thursday,False,False,,0.95,1.0,1.0,0.85
2025-02-20,PRD005,Spring Onions,produce,14,kg,8.0,112.0,Thursday,False,False,,0.95,1.0,1.0,0.85
2025-02-20,PRD006,Chili Padi,produce,6,kg,25.0,150.0,Thursday,False,False,,0.95,1.0,1.0,0.85
2025-02-20,PRD007,Ginger,produce,8,kg,12.0,96.0,Thursday,False,False,,0.95,1.0,1.0,0.85
2025-02-20,PRD008,Garlic,produce,10,kg,15.0,150.0,Thursday,False,False,,0.95,1.0,1.0,0.85
2025-02-20,DRY001,Fresh Milk 1L,dairy,45,units,7.5,337.5,Thursday,False,False,,0.95,1.0,1.0,1.0
2025-02-20,DRY002,Eggs (30 pack),dairy,52,packs,15.0,780.0,Thursday,False,False,,0.95,1.0,1.0,1.0
2025-02-20,DRY003,Butter 250g,dairy,15,units,12.0,180.0,Thursday,False,False,,0.95,1.0,1.0,1.0
2025-02-20,DRY004,Yogurt,dairy,21,units,5.5,115.5,Thursday,False,False,,0.95,1.0,1.0,1.0
2025-02-20,DRY005,Cheese Slices,dairy,12,packs,9.0,108.0,Thursday,False,False,,0.95,1.0,1.0,1.0
2025-02-21,PLT001,Whole Chicken,poultry,48,kg,12.5,600.0,Friday,False,False,,1.15,1.0,1.0,1.0
2025-02-21,PLT002,Chicken Breast,poultry,36,kg,18.0,648.0,Friday,False,False,,1.15,1.0,1.0,1.0
2025-02-21,PLT003,Chicken Wings,poultry,35,kg,15.5,542.5,Friday,False,False,,1.15,1.0,1.0,1.0
2025-02-21,PLT004,Chicken Drumstick,poultry,34,kg,14.0,476.0,Friday,False,False,,1.15,1.0,1.0,1.0
2025-02-21,PLT005,Duck,poultry,10,kg,28.0,280.0,Friday,False,False,,1.15,1.0,1.0,1.0
2025-02-21,PRD001,Kangkung,produce,16,kg,4.5,72.0,Friday,False,False,,1.15,1.0,1.0,0.85
2025-02-21,PRD002,Pak Choy,produce,22,kg,5.0,110.0,Friday,False,False,,1.15,1.0,1.0,0.85
2025-02-21,PRD003,Tomatoes,produce,17,kg,6.5,110.5,Friday,False,False,,1.15,1.0,1.0,0.85
2025-02-21,PRD004,Carrots,produce,13,kg,5.5,71.5,Friday,False,False,,1.15,1.0,1.0,0.85
2025-02-21,PRD005,Spring Onions,produce,13,kg,8.0,104.0,Friday,False,False,,1.15,1.0,1.0,0.85
2025-02-21,PRD006,Chili Padi,produce,11,kg,25.0,275.0,Friday,False,False,,1.15,1.0,1.0,0.85
2025-02-21,PRD007,Ginger,produce,10,kg,12.0,120.0,Friday,False,False,,1.15,1.0,1.0,0.85
2025-02-21,PRD008,Garlic,produce,11,kg,15.0,165.0,Friday,False,False,,1.15,1.0,1.0,0.85
2025-02-21,DRY001,Fresh Milk 1L,dairy,56,units,7.5,420.0,Friday,False,False,,1.15,1.0,1.0,1.0
2025-02-21,DRY002,Eggs (30 pack),dairy,54,packs,15.0,810.0,Friday,False,False,,1.15,1.0,1.0,1.0
2025-02-21,DRY003,Butter 250g,dairy,12,units,12.0,144.0,Friday,False,False,,1.15,1.0,1.0,1.0
2025-02-21,DRY004,Yogurt,dairy,25,units,5.5,137.5,Friday,False,False,,1.15,1.0,1.0,1.0
2025-02-21,DRY005,Cheese Slices,dairy,12,packs,9.0,108.0,Friday,False,False,,1.15,1.0,1.0,1.0
2025-02-22,PLT001,Whole Chicken,poultry,48,kg,12.5,600.0,Saturday,True,False,,1.25,1.0,1.0,1.0
2025-02-22,PLT002,Chicken Breast,poultry,42,kg,18.0,756.0,Saturday,True,False,,1.25,1.0,1.0,1.0
2025-02-22,PLT003,Chicken Wings,poultry,33,kg,15.5,511.5,Saturday,True,False,,1.25,1.0,1.0,1.0
2025-02-22,PLT004,Chicken Drumstick,poultry,40,kg,14.0,560.0,Saturday,True,False,,1.25,1.0,1.0,1.0
2025-02-22,PLT005,Duck,poultry,7,kg,28.0,196.0,Saturday,True,False,,1.25,1.0,1.0,1.0
2025-02-22,PRD001,Kangkung,produce,26,kg,4.5,117.0,Saturday,True,False,,1.25,1.0,1.0,0.85
2025-02-22,PRD002,Pak Choy,produce,22,kg,5.0,110.0,Saturday,True,False,,1.25,1.0,1.0,0.85
2025-02-22,PRD003,Tomatoes,produce,26,kg,6.5,169.0,Saturday,True,False,,1.25,1.0,1.0,0.85
2025-02-22,PRD004,Carrots,produce,21,kg,5.5,115.5,Saturday,True,False,,1.25,1.0,1.0,0.85
2025-02-22,PRD005,Spring Onions,produce,10,kg,8.0,80.0,Saturday,True,False,,1.25,1.0,1.0,0.85
2025-02-22,PRD006,Chili Padi,produce,5,kg,25.0,125.0,Saturday,True,False,,1.25,1.0,1.0,0.85
2025-02-22,PRD007,Ginger,produce,10,kg,12.0,120.0,Saturday,True,False,,1.25,1.0,1.0,0.85
2025-02-22,PRD008,Garlic,produce,13,kg,15.0,195.0,Saturday,True,False,,1.25,1.0,1.0,0.85
2025-02-22,DRY001,Fresh Milk 1L,dairy,51,units,7.5,382.5,Saturday,True,False,,1.25,1.0,1.0,1.0
2025-02-22,DRY002,Eggs (30 pack),dairy,67,packs,15.0,1005.0,Saturday,True,False,,1.25,1.0,1.0,1.0
2025-02-22,DRY003,Butter 250g,dairy,20,units,12.0,240.0,Saturday,True,False,,1.25,1.0,1.0,1.0
2025-02-22,DRY004,Yogurt,dairy,19,units,5.5,104.5,Saturday,True,False,,1.25,1.0,1.0,1.0
2025-02-22,DRY005,Cheese Slices,dairy,19,packs,9.0,171.0,Saturday,True,False,,1.25,1.0,1.0,1.0
2025-02-23,PLT001,Whole Chicken,poultry,49,kg,12.5,612.5,Sunday,True,False,,1.1,1.0,1.0,1.0
2025-02-23,PLT002,Chicken Breast,poultry,40,kg,18.0,720.0,Sunday,True,False,,1.1,1.0,1.0,1.0
2025-02-23,PLT003,Chicken Wings,poultry,29,kg,15.5,449.5,Sunday,True,False,,1.1,1.0,1.0,1.0
2025-02-23,PLT004,Chicken Drumstick,poultry,41,kg,14.0,574.0,Sunday,True,False,,1.1,1.0,1.0,1.0
2025-02-23,PLT005,Duck,poultry,10,kg,28.0,280.0,Sunday,True,False,,1.1,1.0,1.0,1.0
2025-02-23,PRD001,Kangkung,produce,21,kg,4.5,94.5,Sunday,True,False,,1.1,1.0,1.0,0.85
2025-02-23,PRD002,Pak Choy,produce,19,kg,5.0,95.0,Sunday,True,False,,1.1,1.0,1.0,0.85
2025-02-23,PRD003,Tomatoes,produce,30,kg,6.5,195.0,Sunday,True,False,,1.1,1.0,1.0,0.85
2025-02-23,PRD004,Carrots,produce,15,kg,5.5,82.5,Sunday,True,False,,1.1,1.0,1.0,0.85
2025-02-23,PRD005,Spring Onions,produce,13,kg,8.0,104.0,Sunday,True,False,,1.1,1.0,1.0,0.85
2025-02-23,PRD006,Chili Padi,produce,7,kg,25.0,175.0,Sunday,True,False,,1.1,1.0,1.0,0.85
2025-02-23,PRD007,Ginger,produce,11,kg,12.0,132.0,Sunday,True,False,,1.1,1.0,1.0,0.85
2025-02-23,PRD008,Garlic,produce,10,kg,15.0,150.0,Sunday,True,False,,1.1,1.0,1.0,0.85
2025-02-23,DRY001,Fresh Milk 1L,dairy,54,units,7.5,405.0,Sunday,True,False,,1.1,1.0,1.0,1.0
2025-02-23,DRY002,Eggs (30 pack),dairy,60,packs,15.0,900.0,Sunday,True,False,,1.1,1.0,1.0,1.0
2025-02-23,DRY003,Butter 250g,dairy,13,units,12.0,156.0,Sunday,True,False,,1.1,1.0,1.0,1.0
2025-02-23,DRY004,Yogurt,dairy,23,units,5.5,126.5,Sunday,True,False,,1.1,1.0,1.0,1.0
2025-02-23,DRY005,Cheese Slices,dairy,11,packs,9.0,99.0,Sunday,True,False,,1.1,1.0,1.0,1.0
2025-02-24,PLT001,Whole Chicken,poultry,46,kg,12.5,575.0,Monday,False,False,,0.9,1.0,1.0,1.0
2025-02-24,PLT002,Chicken Breast,poultry,24,kg,18.0,432.0,Monday,False,False,,0.9,1.0,1.0,1.0
2025-02-24,PLT003,Chicken Wings,poultry,20,kg,15.5,310.0,Monday,False,False,,0.9,1.0,1.0,1.0
2025-02-24,PLT004,Chicken Drumstick,poultry,23,kg,14.0,322.0,Monday,False,False,,0.9,1.0,1.0,1.0
2025-02-24,PLT005,Duck,poultry,6,kg,28.0,168.0,Monday,False,False,,0.9,1.0,1.0,1.0
2025-02-24,PRD001,Kangkung,produce,8,kg,4.5,36.0,Monday,False,False,,0.9,1.0,1.0,0.85
2025-02-24,PRD002,Pak Choy,produce,9,kg,5.0,45.0,Monday,False,False,,0.9,1.0,1.0,0.85
2025-02-24,PRD003,Tomatoes,produce,22,kg,6.5,143.0,Monday,False,False,,0.9,1.0,1.0,0.85
2025-02-24,PRD004,Carrots,produce,13,kg,5.5,71.5,Monday,False,False,,0.9,1.0,1.0,0.85
2025-02-24,PRD005,Spring Onions,produce,10,kg,8.0,80.0,Monday,False,False,,0.9,1.0,1.0,0.85
2025-02-24,PRD006,Chili Padi,produce,4,kg,25.0,100.0,Monday,False,False,,0.9,1.0,1.0,0.85
2025-02-24,PRD007,Ginger,produce,8,kg,12.0,96.0,Monday,False,False,,0.9,1.0,1.0,0.85
2025-02-24,PRD008,Garlic,produce,9,kg,15.0,135.0,Monday,False,False,,0.9,1.0,1.0,0.85
2025-02-24,DRY001,Fresh Milk 1L,dairy,31,units,7.5,232.5,Monday,False,False,,0.9,1.0,1.0,1.0
2025-02-24,DRY002,Eggs (30 pack),dairy,57,packs,15.0,855.0,Monday,False,False,,0.9,1.0,1.0,1.0
2025-02-24,DRY003,Butter 250g,dairy,15,units,12.0,180.0,Monday,False,False,,0.9,1.0,1.0,1.0
2025-02-24,DRY004,Yogurt,dairy,17,units,5.5,93.5,Monday,False,False,,0.9,1.0,1.0,1.0
2025-02-24,DRY005,Cheese Slices,dairy,11,packs,9.0,99.0,Monday,False,False,,0.9,1.0,1.0,1.0
2025-02-25,PLT001,Whole Chicken,poultry,41,kg,12.5,512.5,Tuesday,False,True,,0.85,1.05,1.0,1.0
2025-02-25,PLT002,Chicken Breast,poultry,17,kg,18.0,306.0,Tuesday,False,True,,0.85,1.05,1.0,1.0
2025-02-25,PLT003,Chicken Wings,poultry,21,kg,15.5,325.5,Tuesday,False,True,,0.85,1.05,1.0,1.0
2025-02-25,PLT004,Chicken Drumstick,poultry,28,kg,14.0,392.0,Tuesday,False,True,,0.85,1.05,1.0,1.0
2025-02-25,PLT005,Duck,poultry,5,kg,28.0,140.0,Tuesday,False,True,,0.85,1.05,1.0,1.0
2025-02-25,PRD001,Kangkung,produce,14,kg,4.5,63.0,Tuesday,False,True,,0.85,1.05,1.0,0.85
2025-02-25,PRD002,Pak Choy,produce,19,kg,5.0,95.0,Tuesday,False,True,,0.85,1.05,1.0,0.85
2025-02-25,PRD003,Tomatoes,produce,21,kg,6.5,136.5,Tuesday,False,True,,0.85,1.05,1.0,0.85
2025-02-25,PRD004,Carrots,produce,10,kg,5.5,55.0,Tuesday,False,True,,0.85,1.05,1.0,0.85
2025-02-25,PRD005,Spring Onions,produce,10,kg,8.0,80.0,Tuesday,False,True,,0.85,1.05,1.0,0.85
2025-02-25,PRD006,Chili Padi,produce,9,kg,25.0,225.0,Tuesday,False,True,,0.85,1.05,1.0,0.85
2025-02-25,PRD007,Ginger,produce,9,kg,12.0,108.0,Tuesday,False,True,,0.85,1.05,1.0,0.85
2025-02-25,PRD008,Garlic,produce,9,kg,15.0,135.0,Tuesday,False,True,,0.85,1.05,1.0,0.85
2025-02-25,DRY001,Fresh Milk 1L,dairy,33,units,7.5,247.5,Tuesday,False,True,,0.85,1.05,1.0,1.0
2025-02-25,DRY002,Eggs (30 pack),dairy,53,packs,15.0,795.0,Tuesday,False,True,,0.85,1.05,1.0,1.0
2025-02-25,DRY003,Butter 250g,dairy,14,units,12.0,168.0,Tuesday,False,True,,0.85,1.05,1.0,1.0
2025-02-25,DRY004,Yogurt,dairy,21,units,5.5,115.5,Tuesday,False,True,,0.85,1.05,1.0,1.0
2025-02-25,DRY005,Cheese Slices,dairy,12,packs,9.0,108.0,Tuesday,False,True,,0.85,1.05,1.0,1.0
2025-02-26,PLT001,Whole Chicken,poultry,50,kg,12.5,625.0,Wednesday,False,True,,0.88,1.1,1.0,1.0
2025-02-26,PLT002,Chicken Breast,poultry,26,kg,18.0,468.0,Wednesday,False,True,,0.88,1.1,1.0,1.0
2025-02-26,PLT003,Chicken Wings,poultry,31,kg,15.5,480.5,Wednesday,False,True,,0.88,1.1,1.0,1.0
2025-02-26,PLT004,Chicken Drumstick,poultry,35,kg,14.0,490.0,Wednesday,False,True,,0.88,1.1,1.0,1.0
2025-02-26,PLT005,Duck,poultry,12,kg,28.0,336.0,Wednesday,False,True,,0.88,1.1,1.0,1.0
2025-02-26,PRD001,Kangkung,produce,14,kg,4.5,63.0,Wednesday,False,True,,0.88,1.1,1.0,0.85
2025-02-26,PRD002,Pak Choy,produce,20,kg,5.0,100.0,Wednesday,False,True,,0.88,1.1,1.0,0.85
2025-02-26,PRD003,Tomatoes,produce,21,kg,6.5,136.5,Wednesday,False,True,,0.88,1.1,1.0,0.85
2025-02-26,PRD004,Carrots,produce,11,kg,5.5,60.5,Wednesday,False,True,,0.88,1.1,1.0,0.85
2025-02-26,PRD005,Spring Onions,produce,9,kg,8.0,72.0,Wednesday,False,True,,0.88,1.1,1.0,0.85
2025-02-26,PRD006,Chili Padi,produce,6,kg,25.0,150.0,Wednesday,False,True,,0.88,1.1,1.0,0.85
2025-02-26,PRD007,Ginger,produce,9,kg,12.0,108.0,Wednesday,False,True,,0.88,1.1,1.0,0.85
2025-02-26,PRD008,Garlic,produce,10,kg,15.0,150.0,Wednesday,False,True,,0.88,1.1,1.0,0.85
2025-02-26,DRY001,Fresh Milk 1L,dairy,36,units,7.5,270.0,Wednesday,False,True,,0.88,1.1,1.0,1.0
2025-02-26,DRY002,Eggs (30 pack),dairy,53,packs,15.0,795.0,Wednesday,False,True,,0.88,1.1,1.0,1.0
2025-02-26,DRY003,Butter 250g,dairy,19,units,12.0,228.0,Wednesday,False,True,,0.88,1.1,1.0,1.0
2025-02-26,DRY004,Yogurt,dairy,25,units,5.5,137.5,Wednesday,False,True,,0.88,1.1,1.0,1.0
2025-02-26,DRY005,Cheese Slices,dairy,13,packs,9.0,117.0,Wednesday,False,True,,0.88,1.1,1.0,1.0
2025-02-27,PLT001,Whole Chicken,poultry,49,kg,12.5,612.5,Thursday,False,True,,0.95,1.15,1.0,1.0
2025-02-27,PLT002,Chicken Breast,poultry,33,kg,18.0,594.0,Thursday,False,True,,0.95,1.15,1.0,1.0
2025-02-27,PLT003,Chicken Wings,poultry,31,kg,15.5,480.5,Thursday,False,True,,0.95,1.15,1.0,1.0
2025-02-27,PLT004,Chicken Drumstick,poultry,32,kg,14.0,448.0,Thursday,False,True,,0.95,1.15,1.0,1.0
2025-02-27,PLT005,Duck,poultry,8,kg,28.0,224.0,Thursday,False,True,,0.95,1.15,1.0,1.0
2025-02-27,PRD001,Kangkung,produce,11,kg,4.5,49.5,Thursday,False,True,,0.95,1.15,1.0,0.85
2025-02-27,PRD002,Pak Choy,produce,18,kg,5.0,90.0,Thursday,False,True,,0.95,1.15,1.0,0.85
2025-02-27,PRD003,Tomatoes,produce,26,kg,6.5,169.0,Thursday,False,True,,0.95,1.15,1.0,0.85
2025-02-27,PRD004,Carrots,produce,13,kg,5.5,71.5,Thursday,False,True,,0.95,1.15,1.0,0.85
2025-02-27,PRD005,Spring Onions,produce,15,kg,8.0,120.0,Thursday,False,True,,0.95,1.15,1.0,0.85
2025-02-27,PRD006,Chili Padi,produce,5,kg,25.0,125.0,Thursday,False,True,,0.95,1.15,1.0,0.85
2025-02-27,PRD007,Ginger,produce,7,kg,12.0,84.0,Thursday,False,True,,0.95,1.15,1.0,0.85
2025-02-27,PRD008,Garlic,produce,11,kg,15.0,165.0,Thursday,False,True,,0.95,1.15,1.0,0.85
2025-02-27,DRY001,Fresh Milk 1L,dairy,49,units,7.5,367.5,Thursday,False,True,,0.95,1.15,1.0,1.0
2025-02-27,DRY002,Eggs (30 pack),dairy,70,packs,15.0,1050.0,Thursday,False,True,,0.95,1.15,1.0,1.0
2025-02-27,DRY003,Butter 250g,dairy,15,units,12.0,180.0,Thursday,False,True,,0.95,1.15,1.0,1.0
2025-02-27,DRY004,Yogurt,dairy,26,units,5.5,143.0,Thursday,False,True,,0.95,1.15,1.0,1.0
2025-02-27,DRY005,Cheese Slices,dairy,13,packs,9.0,117.0,Thursday,False,True,,0.95,1.15,1.0,1.0
2025-02-28,PLT001,Whole Chicken,poultry,60,kg,12.5,750.0,Friday,False,True,,1.15,1.2,1.0,1.0
2025-02-28,PLT002,Chicken Breast,poultry,48,kg,18.0,864.0,Friday,False,True,,1.15,1.2,1.0,1.0
2025-02-28,PLT003,Chicken Wings,poultry,39,kg,15.5,604.5,Friday,False,True,,1.15,1.2,1.0,1.0
2025-02-28,PLT004,Chicken Drumstick,poultry,37,kg,14.0,518.0,Friday,False,True,,1.15,1.2,1.0,1.0
2025-02-28,PLT005,Duck,poultry,15,kg,28.0,420.0,Friday,False,True,,1.15,1.2,1.0,1.0
2025-02-28,PRD001,Kangkung,produce,32,kg,4.5,144.0,Friday,False,True,,1.15,1.2,1.0,0.85
2025-02-28,PRD002,Pak Choy,produce,18,kg,5.0,90.0,Friday,False,True,,1.15,1.2,1.0,0.85
2025-02-28,PRD003,Tomatoes,produce,32,kg,6.5,208.0,Friday,False,True,,1.15,1.2,1.0,0.85
2025-02-28,PRD004,Carrots,produce,19,kg,5.5,104.5,Friday,False,True,,1.15,1.2,1.0,0.85
2025-02-28,PRD005,Spring Onions,produce,15,kg,8.0,120.0,Friday,False,True,,1.15,1.2,1.0,0.85
2025-02-28,PRD006,Chili Padi,produce,8,kg,25.0,200.0,Friday,False,True,,1.15,1.2,1.0,0.85
2025-02-28,PRD007,Ginger,produce,11,kg,12.0,132.0,Friday,False,True,,1.15,1.2,1.0,0.85
2025-02-28,PRD008,Garlic,produce,14,kg,15.0,210.0,Friday,False,True,,1.15,1.2,1.0,0.85
2025-02-28,DRY001,Fresh Milk 1L,dairy,63,units,7.5,472.5,Friday,False,True,,1.15,1.2,1.0,1.0
2025-02-28,DRY002,Eggs (30 pack),dairy,80,packs,15.0,1200.0,Friday,False,True,,1.15,1.2,1.0,1.0
2025-02-28,DRY003,Butter 250g,dairy,20,units,12.0,240.0,Friday,False,True,,1.15,1.2,1.0,1.0
2025-02-28,DRY004,Yogurt,dairy,31,units,5.5,170.5,Friday,False,True,,1.15,1.2,1.0,1.0
2025-02-28,DRY005,Cheese Slices,dairy,8,packs,9.0,72.0,Friday,False,True,,1.15,1.2,1.0,1.0
2025-03-01,PLT001,Whole Chicken,poultry,86,kg,12.5,1075.0,Saturday,True,True,,1.25,1.3,1.0,1.0
2025-03-01,PLT002,Chicken Breast,poultry,33,kg,18.0,594.0,Saturday,True,True,,1.25,1.3,1.0,1.0
2025-03-01,PLT003,Chicken Wings,poultry,38,kg,15.5,589.0,Saturday,True,True,,1.25,1.3,1.0,1.0
2025-03-01,PLT004,Chicken Drumstick,poultry,47,kg,14.0,658.0,Saturday,True,True,,1.25,1.3,1.0,1.0
2025-03-01,PLT005,Duck,poultry,9,kg,28.0,252.0,Saturday,True,True,,1.25,1.3,1.0,1.0
2025-03-01,PRD001,Kangkung,produce,36,kg,4.5,162.0,Saturday,True,True,,1.25,1.3,1.0,0.85
2025-03-01,PRD002,Pak Choy,produce,22,kg,5.0,110.0,Saturday,True,True,,1.25,1.3,1.0,0.85
2025-03-01,PRD003,Tomatoes,produce,37,kg,6.5,240.5,Saturday,True,True,,1.25,1.3,1.0,0.85
